,Nscore,Escore,Oscore,Ascore,Cscore,Impulsive,SS,Alcohol,Amphet,Benzos,Cannabis,Coke,Crack,Ecstasy,Heroin,Ketamine,Drug_Use,EDU_18,EDU_Some_college,EDU_Cert,EDU_Uni,EDU_Mas,EDU_Doc,Age25_34,Age35_44,Age45_54,Age55_64,Age65_,Gender
1408,1.02119,-0.69509,-0.31776,-0.7609600000000001,0.7583,-0.71126,-0.8463700000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1409,-0.34799,2.32338,1.43533,0.59042,0.5848899999999999,-0.21712,0.07987000000000001,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1410,1.8399,-1.37639,-0.17779,-1.7719999999999998,-1.64101,0.88113,0.7654,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1411,-1.1943,-1.09207,-0.8473200000000001,0.28783000000000003,0.25953000000000004,-1.37983,-0.52593,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1412,0.91093,-0.69509,-0.71727,0.28783000000000003,-0.00665,-0.71126,-0.52593,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1413,-0.14882,-0.30033000000000004,-1.2755299999999998,1.81866,-0.27607,-1.37983,-1.18084,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
1414,-0.34799,0.80523,1.43533,0.59042,-0.00665,0.19268,1.2247,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1
1415,0.82562,-0.43999,0.58331,-0.7609600000000001,-0.52745,0.88113,1.2247,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
1416,-0.14882,0.47617,0.7233,-0.60633,0.25953000000000004,-0.21712,1.2247,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1
1417,-0.05188,-0.94779,-0.01928,1.11406,-1.0145,0.19268,1.2247,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1418,-0.79151,1.74091,1.6565299999999998,0.43852,-0.27607,0.19268,0.40148,1,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1419,0.62967,-0.57545,-0.31776,-0.4532100000000001,-1.13788,1.29221,0.7654,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1420,-0.24649,0.63779,1.24033,0.7609600000000001,0.5848899999999999,0.19268,1.2247,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0
1421,0.31287,0.32197,-0.17779,-0.15487,-0.00665,1.29221,0.40148,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1
1422,0.04257,0.0033200000000000005,-0.17779,0.28783000000000003,1.81175,0.88113,0.40148,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1423,-0.92104,1.74091,0.58331,-1.34289,1.13407,0.52975,1.2247,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1424,0.73545,-0.30033000000000004,-0.71727,0.43852,-0.89891,-0.21712,-0.21575,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1425,-0.24649,1.45421,1.43533,-0.60633,-0.14277,0.88113,1.2247,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1426,1.23461,1.11406,-0.58331,-2.21844,-0.65253,1.86203,0.40148,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1427,-1.05308,-1.23177,-0.71727,-0.4532100000000001,0.5848899999999999,-0.71126,-1.5485799999999998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1428,0.31287,-0.94779,-0.58331,2.75696,1.46191,-1.37983,-1.18084,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1429,0.41667,-1.37639,-1.11902,0.59042,0.25953000000000004,-1.37983,-2.07848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1430,-0.79151,0.0033200000000000005,0.14143,0.28783000000000003,0.7583,0.52975,-0.52593,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1431,-0.79151,-0.57545,0.29338000000000003,0.28783000000000003,-1.13788,1.86203,0.40148,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1432,1.23461,-0.43999,0.29338000000000003,0.43852,-0.14277,-0.71126,1.2247,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1433,-1.86962,1.11406,0.7233,-0.91699,1.13407,-0.71126,0.07987000000000001,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1434,-0.67825,0.63779,-0.01928,-1.21213,-0.78155,-0.21712,0.7654,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1
1435,-0.14882,0.0033200000000000005,-0.8473200000000001,0.7609600000000001,0.41594,-1.37983,-1.18084,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1436,-1.1943,-0.15487,0.14143,1.45039,1.3061200000000002,-0.71126,-1.18084,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1437,1.02119,-0.94779,-0.71727,1.2861,0.93949,-1.37983,-1.5485799999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1438,-0.46725,0.96248,0.7233,0.94156,0.5848899999999999,-0.71126,-1.18084,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1439,-0.67825,-0.43999,-1.11902,1.81866,0.93949,-0.71126,-0.8463700000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1440,-1.43907,0.16767,0.29338000000000003,0.94156,1.13407,-1.37983,-1.18084,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1441,-0.67825,0.96248,0.29338000000000003,1.11406,2.04506,0.19268,-0.8463700000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1442,0.04257,0.63779,-1.11902,-0.60633,1.81175,-0.21712,0.07987000000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1443,-1.1943,1.45421,0.58331,1.2861,1.63088,0.52975,0.7654,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1444,-0.58016,0.16767,-0.8473200000000001,0.59042,0.7583,-0.21712,-0.21575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1445,-1.05308,1.11406,0.8830899999999999,-1.07533,1.46191,-0.21712,-0.52593,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
1446,-1.05308,-0.57545,-0.01928,1.11406,1.81175,-1.37983,-0.21575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1447,0.41667,-0.43999,2.1532400000000003,-1.92595,2.33337,1.29221,1.92173,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1
1448,0.31287,0.16767,-1.55521,0.43852,1.13407,-1.37983,-1.18084,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1449,-0.46725,0.0033200000000000005,-0.17779,0.7609600000000001,0.7583,-0.71126,-0.52593,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1450,0.73545,-0.69509,1.43533,2.03972,-0.40581,-0.71126,1.92173,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1
1451,-2.05048,0.63779,0.14143,1.45039,1.63088,-0.71126,-0.8463700000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1452,0.52135,-1.09207,-0.45174,1.81866,0.41594,-1.37983,0.40148,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1453,-1.32828,-0.57545,-0.17779,0.43852,1.13407,-0.71126,-0.52593,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1454,-0.92104,0.80523,-0.01928,1.11406,-0.65253,-0.21712,-0.8463700000000001,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1455,-2.05048,1.58487,0.14143,0.13136,0.7583,0.19268,-0.8463700000000001,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
1456,0.13606,0.63779,0.8830899999999999,0.28783000000000003,-0.78155,-0.71126,-1.18084,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
1457,0.13606,0.16767,-0.45174,0.43852,0.12331,-0.71126,0.40148,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
1458,-1.1943,0.80523,0.8830899999999999,0.94156,0.41594,-0.21712,0.7654,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1459,-2.75696,1.2861,-0.58331,0.7609600000000001,-0.52745,0.52975,0.07987000000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1460,0.73545,-0.57545,-0.31776,-0.91699,-0.14277,0.88113,-0.21575,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1461,-0.58016,0.32197,0.7233,-0.15487,0.5848899999999999,-1.37983,-0.52593,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1462,-1.86962,0.80523,0.8830899999999999,1.6110799999999998,0.93949,-0.21712,0.07987000000000001,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1463,-0.14882,-0.80615,-1.2755299999999998,1.2861,0.12331,-1.37983,-0.52593,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1464,0.31287,0.0033200000000000005,-0.01928,0.7609600000000001,-0.27607,-1.37983,-1.18084,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1465,-1.86962,-0.15487,-0.58331,2.4626200000000003,0.41594,-1.37983,-2.07848,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
1466,-0.79151,-0.30033000000000004,0.29338000000000003,0.28783000000000003,1.46191,-0.21712,-0.8463700000000001,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
1467,-0.14882,0.47617,-0.17779,-1.07533,0.12331,-0.71126,1.2247,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1468,-0.24649,0.32197,0.8830899999999999,0.43852,0.12331,-0.71126,0.07987000000000001,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
1469,1.02119,-0.69509,-0.8473200000000001,-1.21213,0.7583,1.86203,1.2247,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1
1470,2.4626200000000003,-1.92173,-0.58331,-2.35413,-2.30408,1.29221,1.2247,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0
1471,-0.34799,-0.43999,-0.17779,-0.4532100000000001,0.12331,-0.71126,-0.8463700000000001,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
1472,0.41667,-0.69509,-0.01928,-0.30172,-1.25773,-1.37983,0.40148,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1473,-0.92104,1.45421,1.6565299999999998,-0.01729,-0.52745,1.86203,1.92173,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1474,-0.05188,-0.57545,-2.09015,-0.01729,-0.27607,-0.71126,-0.8463700000000001,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1475,1.37297,0.32197,0.7233,0.94156,0.12331,-0.71126,0.07987000000000001,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1476,1.60383,-2.32338,0.14143,-0.01729,-2.04506,0.88113,-2.07848,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1477,-0.92104,0.0033200000000000005,0.14143,0.13136,0.7583,-0.21712,-0.21575,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1478,-0.24649,0.47617,0.7233,1.6110799999999998,-0.14277,-0.71126,0.7654,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0
1479,0.52135,-1.09207,-0.45174,0.13136,-1.13788,0.88113,-0.8463700000000001,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1
1480,-1.05308,1.45421,-0.8473200000000001,0.94156,0.5848899999999999,-0.71126,-0.52593,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1481,-1.1943,1.11406,1.24033,-1.6209,-0.65253,0.52975,1.2247,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1482,-0.05188,-0.30033000000000004,-1.2755299999999998,-0.01729,0.7583,-0.71126,-1.18084,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1483,0.73545,0.0033200000000000005,-0.17779,-1.07533,0.5848899999999999,1.29221,-0.52593,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1
1484,-0.46725,-0.43999,-0.17779,-1.7719999999999998,-1.25773,1.86203,1.92173,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1485,1.37297,-0.69509,-0.58331,-1.47955,1.13407,0.88113,-2.07848,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
1486,-0.05188,1.11406,-1.42424,-0.4532100000000001,-0.78155,0.88113,1.2247,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1487,1.49158,-0.57545,-0.71727,-0.4532100000000001,-1.5184,1.29221,0.7654,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1488,-0.14882,-0.30033000000000004,0.58331,0.13136,-0.27607,1.29221,1.2247,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1
1489,2.127,-0.94779,-0.45174,-0.30172,-1.64101,1.29221,0.07987000000000001,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1
1490,0.91093,-3.27393,-0.45174,-1.47955,-1.7816900000000002,1.86203,0.7654,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1
1491,-0.79151,-0.94779,-0.01928,-0.60633,-0.40581,-0.71126,0.07987000000000001,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1492,-1.1943,0.16767,0.29338000000000003,-0.91699,-0.89891,0.19268,1.2247,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
1493,0.62967,-0.15487,-0.45174,-0.4532100000000001,-1.0145,0.19268,-0.52593,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1494,-1.05308,0.96248,0.44585,-0.01729,0.5848899999999999,0.88113,1.2247,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
1495,-0.34799,0.47617,-0.01928,-0.60633,-0.00665,0.52975,1.2247,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1
1496,0.62967,0.16767,0.58331,-2.07848,-0.00665,1.86203,-0.21575,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1497,0.41667,-1.92173,0.8830899999999999,-0.15487,-0.52745,0.19268,-0.52593,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1498,-0.46725,0.47617,1.43533,-0.30172,-0.40581,0.19268,0.7654,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1
1499,-0.46725,0.0033200000000000005,-0.31776,0.13136,-0.52745,1.29221,1.2247,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1500,1.72012,-2.72827,0.29338000000000003,1.2861,-0.78155,-0.21712,-0.21575,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1501,0.04257,1.58487,1.06238,0.59042,2.04506,-0.21712,-0.52593,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1502,2.82196,-2.44904,1.06238,-0.7609600000000001,-2.18109,-0.21712,-0.8463700000000001,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1503,1.02119,-0.69509,0.8830899999999999,-1.7719999999999998,-0.40581,0.19268,0.40148,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1504,0.73545,-1.23177,0.7233,0.59042,-0.00665,0.52975,0.7654,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1505,0.91093,-2.11437,-0.17779,-0.4532100000000001,-0.89891,-1.37983,-0.8463700000000001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1506,0.73545,-0.80615,1.6565299999999998,0.13136,-1.25773,-0.21712,-0.52593,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1507,2.28554,-0.69509,0.29338000000000003,-0.60633,-0.14277,-1.37983,-0.8463700000000001,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1508,-0.14882,-0.57545,-0.8473200000000001,-0.60633,-0.52745,-0.21712,-2.07848,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1509,1.23461,-2.32338,0.29338000000000003,-0.30172,-1.92173,0.19268,-0.52593,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1
1510,1.02119,-0.43999,-0.01928,-1.34289,-1.13788,1.86203,1.2247,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1511,-0.79151,1.93886,1.6565299999999998,-1.07533,-0.40581,1.86203,1.92173,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
1512,0.62967,-1.37639,1.43533,-0.91699,-0.52745,1.86203,0.7654,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
1513,0.04257,-1.6334,1.88511,-0.91699,0.12331,0.19268,0.40148,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1514,1.37297,-0.30033000000000004,-0.17779,-0.15487,-1.25773,0.19268,-0.21575,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1
1515,1.37297,-1.6334,1.06238,-0.91699,-1.38502,1.29221,0.7654,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1
1516,-0.05188,-2.72827,1.24033,1.45039,0.41594,-1.37983,-2.07848,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1
1517,0.82562,2.127,1.88511,0.13136,-0.65253,1.86203,1.92173,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1518,1.60383,-2.21069,1.24033,0.43852,-1.38502,0.52975,0.40148,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
1519,0.82562,1.2861,0.29338000000000003,-1.21213,-0.89891,0.88113,1.92173,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1520,0.52135,1.2861,1.24033,-0.4532100000000001,-0.52745,1.86203,0.7654,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
1521,0.91093,0.0033200000000000005,1.06238,-1.21213,-1.5184,1.29221,0.40148,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1522,-1.86962,1.93886,0.58331,-1.47955,0.12331,1.29221,1.92173,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1523,-1.5507799999999998,0.96248,1.6565299999999998,-0.01729,-0.14277,1.29221,0.7654,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1
1524,-1.1943,-0.94779,1.06238,1.2861,-0.52745,0.88113,1.2247,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1525,-0.14882,0.96248,1.24033,0.7609600000000001,-0.27607,-0.21712,0.07987000000000001,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
1526,1.02119,-1.7625,0.58331,-0.15487,-2.57309,0.88113,-0.21575,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1527,-0.92104,1.2861,-0.45174,-0.60633,-0.00665,0.88113,1.2247,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1528,0.04257,0.32197,-0.97631,0.28783000000000003,-0.65253,-0.71126,0.7654,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1
1529,0.31287,0.0033200000000000005,-0.8473200000000001,-0.60633,-0.52745,-0.71126,0.07987000000000001,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0
1530,0.13606,-0.94779,-1.11902,0.43852,-1.13788,-0.71126,0.7654,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1531,0.04257,1.74091,-0.58331,-0.4532100000000001,2.33337,0.88113,1.92173,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1532,1.13281,-0.69509,0.8830899999999999,0.94156,-0.89891,1.29221,0.7654,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1
1533,0.62967,-0.15487,1.88511,1.45039,0.12331,0.88113,-0.8463700000000001,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1534,-1.5507799999999998,1.2861,-0.97631,0.43852,0.93949,0.19268,1.92173,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1535,0.82562,-3.00537,0.29338000000000003,-1.34289,-2.04506,0.88113,0.7654,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1
1536,-0.14882,-0.43999,-0.71727,-0.7609600000000001,-1.64101,1.29221,0.7654,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1
1537,0.82562,0.80523,0.8830899999999999,0.59042,-0.78155,0.19268,0.07987000000000001,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1538,1.02119,-0.94779,0.8830899999999999,0.13136,-0.14277,-0.71126,0.40148,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1539,-0.24649,-1.92173,0.29338000000000003,-0.60633,-1.13788,0.52975,0.40148,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
1540,1.49158,0.16767,0.8830899999999999,-0.01729,0.5848899999999999,0.52975,0.7654,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1541,-1.1943,-0.57545,-1.68062,0.28783000000000003,1.3061200000000002,-1.37983,-0.8463700000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1542,-0.67825,-0.94779,0.58331,0.28783000000000003,1.3061200000000002,-0.71126,-0.8463700000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1543,-0.46725,0.0033200000000000005,-1.11902,0.28783000000000003,-0.00665,0.19268,-0.52593,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1544,0.41667,-1.50796,-1.82919,-0.91699,-0.40581,-1.37983,-2.07848,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1545,-0.14882,-0.94779,-1.2755299999999998,-0.60633,0.41594,-0.21712,0.07987000000000001,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1546,-0.58016,-0.57545,-1.2755299999999998,0.94156,0.93949,-1.37983,-2.07848,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1547,-0.05188,-2.32338,-0.8473200000000001,-1.7719999999999998,-0.40581,1.29221,-0.21575,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1548,-1.5507799999999998,1.11406,-0.01928,-0.01729,1.46191,0.19268,0.07987000000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1549,0.31287,0.80523,-0.97631,0.28783000000000003,0.25953000000000004,-0.21712,0.40148,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1550,-1.32828,1.58487,-0.58331,1.6110799999999998,1.13407,0.19268,-0.21575,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1551,-1.86962,1.58487,0.44585,0.7609600000000001,1.63088,0.19268,-0.52593,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1552,-0.92104,-0.15487,-0.8473200000000001,-0.7609600000000001,1.3061200000000002,-0.71126,-0.21575,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1553,0.73545,0.16767,-0.71727,-0.91699,1.13407,-1.37983,-0.8463700000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1554,0.62967,-1.50796,-0.31776,0.28783000000000003,-0.14277,-0.71126,-2.07848,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1555,0.22393,-0.30033000000000004,-1.2755299999999998,-0.60633,-0.27607,-0.21712,-0.52593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1556,0.73545,-1.50796,-0.8473200000000001,-0.15487,-1.13788,0.88113,0.07987000000000001,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
1557,-0.05188,1.74091,-2.8595,-0.7609600000000001,2.63199,-1.37983,-1.5485799999999998,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1558,-0.46725,-0.30033000000000004,-1.42424,1.45039,2.04506,-0.71126,-0.52593,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1559,0.82562,0.80523,0.29338000000000003,1.2861,0.25953000000000004,-1.37983,-1.18084,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1560,2.4626200000000003,-2.5383,-0.31776,-0.91699,-0.78155,-0.71126,-1.5485799999999998,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
